id,sis_id,pre_confidence_level_combined,pre_overall_confidence_num,pre_iso_ortho_text,pre_iso_ortho_num,pre_ortho_iso_text,pre_ortho_iso_num,post_confidence_level_combined,post_overall_confidence_num,post_iso_ortho_text,post_iso_ortho_num,post_ortho_iso_text,post_ortho_iso_num
252216,367222939,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1,"Disagree,Neutral",5,Disagree,2,Neutral,3
238272,920147998,"Agree,Disagree",6,Agree,4,Disagree,2,"Disagree,Strongly agree",7,Disagree,2,Strongly agree,5
245060,717376015,"Disagree,Agree",6,Disagree,2,Agree,4,"Disagree,Strongly agree",7,Disagree,2,Strongly agree,5
255269,570179505,"Strongly disagree,Disagree",3,Strongly disagree,1,Disagree,2,"Disagree,Strongly disagree",3,Disagree,2,Strongly disagree,1
259478,781080219,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
251739,508545337,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
255545,267892628,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
257849,762267774,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
242168,733203507,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
251184,969458527,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
245107,176884286,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
256787,212341079,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
257960,538784734,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
245458,716861238,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
248435,472205364,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
245547,127993515,"Agree,Disagree",6,Agree,4,Disagree,2,"Neutral,Agree",7,Neutral,3,Agree,4
255031,537427364,"Agree,Disagree",6,Agree,4,Disagree,2,"Neutral,Agree",7,Neutral,3,Agree,4
266603,736846465,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
260673,393057172,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
257573,748949947,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
249151,863117038,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
257144,797778291,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
255252,394951483,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
220411,965196515,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
250921,695961511,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
252295,689347961,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
253601,282318683,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
212711,781684792,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
36244,362874073,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
254522,846312069,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
251146,793865908,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
251970,353222583,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
246270,594801834,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
247654,898801913,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
253756,797605454,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Neutral,Agree",7,Neutral,3,Agree,4
249900,709862523,"Strongly agree,Neutral",8,Strongly agree,5,Neutral,3,"Neutral,Agree",7,Neutral,3,Agree,4
252138,435233075,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Neutral,Agree",7,Neutral,3,Agree,4
249140,658595524,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Neutral,Agree",7,Neutral,3,Agree,4
63316,1532877,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1,"Neutral,Agree",7,Neutral,3,Agree,4
259349,786281271,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Disagree",5,Neutral,3,Disagree,2
251636,168133060,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Disagree",5,Neutral,3,Disagree,2
257129,531987395,"Disagree,Disagree",4,Disagree,2,Disagree,2,"Neutral,Disagree",5,Neutral,3,Disagree,2
255133,857232355,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Disagree",5,Neutral,3,Disagree,2
252017,907845476,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Disagree",5,Neutral,3,Disagree,2
253959,392827382,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Disagree",5,Neutral,3,Disagree,2
257883,728381979,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
253703,139396881,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
225808,934041262,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
246065,753285204,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
246694,558899993,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
257121,283558558,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
259031,611262247,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
252325,766578115,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
230406,311793062,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
216470,438857684,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
256673,621939370,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
260776,766230629,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
257256,624232450,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
220428,774636071,"Agree,Disagree",6,Agree,4,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
256648,839332403,"Agree,Disagree",6,Agree,4,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
258228,999859815,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
255227,998895021,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
267204,724476575,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
202736,217100530,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
255977,677193926,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
256608,544009347,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
249171,919253908,"Disagree,Disagree",4,Disagree,2,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
246055,346928836,"Disagree,Disagree",4,Disagree,2,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
255250,665236036,"Disagree,Disagree",4,Disagree,2,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
264745,506063545,"Disagree,Disagree",4,Disagree,2,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
250314,153432207,"Disagree,Disagree",4,Disagree,2,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
247545,678203962,"Disagree,Disagree",4,Disagree,2,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
254792,285681269,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
252574,435750478,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
243801,870181118,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
252506,577974581,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
257828,833581390,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
261068,530171087,"Neutral,Disagree",5,Neutral,3,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
262819,808569003,"Neutral,Disagree",5,Neutral,3,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
246382,259398582,"Neutral,Disagree",5,Neutral,3,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
256719,363965057,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
233007,687996730,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
260070,482637291,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
253201,577653913,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
258292,615115260,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
258152,411245979,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
260606,717768078,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
265062,819689202,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
263990,842836797,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
258272,285238574,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
263566,642805718,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
248174,696296787,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
270197,699886774,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
253419,430397580,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
271132,585854221,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
169220,961517158,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
256741,628239350,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
259511,696456803,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
255490,738340791,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
253382,269153896,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
248735,870515843,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
252519,506757889,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
234669,215781985,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
267027,173059133,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
256346,367953141,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
251029,569007110,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
116395,630621292,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
254479,880552803,"Strongly agree,Neutral",8,Strongly agree,5,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
252745,933278241,"Strongly disagree,Disagree",3,Strongly disagree,1,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
251234,452830205,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1,"Neutral,Neutral",6,Neutral,3,Neutral,3
254266,311994446,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1,"Neutral,Neutral",6,Neutral,3,Neutral,3
174323,502191590,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Strongly agree",8,Neutral,3,Strongly agree,5
245299,793944809,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Strongly agree",8,Neutral,3,Strongly agree,5
244645,606278623,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Strongly agree",8,Neutral,3,Strongly agree,5
257792,820543651,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Strongly agree",8,Neutral,3,Strongly agree,5
256072,485578514,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Neutral,Strongly agree",8,Neutral,3,Strongly agree,5
243954,806648924,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
257675,636903274,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
208665,418781651,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
257621,372768309,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
259050,454020286,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
265386,569139324,"Agree,Neutral",7,Agree,4,Neutral,3,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
215727,437463130,"Agree,Neutral",7,Agree,4,Neutral,3,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
267051,798077235,"Neutral,Agree",7,Neutral,3,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
226475,570762506,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
267141,534741454,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
258330,613857869,"Strongly agree,Neutral",8,Strongly agree,5,Neutral,3,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
207660,636318120,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
208917,802032909,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
161498,722223187,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Strongly agree,Disagree",7,Strongly agree,5,Disagree,2
252131,224120038,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Strongly agree,Neutral",8,Strongly agree,5,Neutral,3
247926,204301149,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Neutral",8,Strongly agree,5,Neutral,3
226230,227206654,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Neutral",8,Strongly agree,5,Neutral,3
168245,822838445,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
257824,699756822,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
244459,511144004,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
217220,622627635,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
243775,960686259,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
255358,964141467,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
244966,232644819,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
266098,831775626,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
250182,583960629,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
208742,703006726,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
238258,565536680,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
239338,276520527,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
244433,395006926,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
255830,983924483,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
252296,333445990,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
161249,321719499,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
256238,524931604,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
213243,828086416,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
219862,303888651,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
244748,233283357,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
261596,122450052,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
261576,553737645,"Agree,Neutral",7,Agree,4,Neutral,3,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
255536,243959672,"Agree,Neutral",7,Agree,4,Neutral,3,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
267410,3915636,"Agree,Strongly agree",9,Agree,4,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
260305,647270308,"Agree,Strongly agree",9,Agree,4,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
254559,482182039,"Agree,Strongly agree",9,Agree,4,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
250924,163052085,"Agree,Strongly agree",9,Agree,4,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
252620,516650110,"Agree,Strongly agree",9,Agree,4,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
254376,307048537,"Disagree,Strongly agree",7,Disagree,2,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
256532,668456739,"Neutral,Agree",7,Neutral,3,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
248875,266999327,"Neutral,Agree",7,Neutral,3,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
252207,683842734,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
264747,735259867,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
253851,403581489,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
222384,414462370,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
249666,297467251,"Strongly agree,Neutral",8,Strongly agree,5,Neutral,3,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
242343,101897832,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
196410,295813595,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
251710,798801508,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
254521,962113956,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
272241,826414463,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
248604,720096954,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
206556,495706241,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
249943,122911728,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
245079,920527739,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
261220,873762030,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
251555,444306176,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
208862,476742386,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
250907,890411849,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
253635,811567424,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
251149,914100413,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
246204,941890166,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
250572,639879703,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
222908,410039321,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
258737,862342495,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
129581,846854394,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
252394,601936324,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
257674,613614998,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
237560,378695272,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
263993,729380054,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
252580,888873120,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
249148,935316133,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
241387,367677605,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
218079,985103822,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
258657,238179567,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
252496,417304423,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
266776,365232711,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
238760,385201875,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
256924,822147134,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
221345,548037038,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
126146,925620692,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
244943,161978642,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
247707,383560858,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
218020,749996243,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
238652,533045115,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
263332,130296833,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
255741,392631419,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
259099,961433421,"Disagree,Agree",6,Disagree,2,Agree,4,"Strongly disagree,Agree",5,Strongly disagree,1,Agree,4
32557,219006556,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1,"Strongly disagree,Disagree",3,Strongly disagree,1,Disagree,2
218322,889031347,"Disagree,Neutral",5,Disagree,2,Neutral,3,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1
