id,sis_id,pre_iso_ortho_gs_response,pre_iso_ortho_gs_score,pre_ortho_iso_gs_response,pre_ortho_iso_gs_score,pre_iso_ortho_hz_response,pre_iso_ortho_hz_score,pre_iso_ortho_hz_front_response,pre_iso_ortho_hz_front_score,pre_iso_ortho_hz_top_response,pre_iso_ortho_hz_top_score,pre_ortho_iso_hz_response,pre_ortho_iso_hz_score,pre_total_score,pre_total_split_score,post_iso_ortho_gs_response,post_iso_ortho_gs_score,post_ortho_iso_gs_response,post_ortho_iso_gs_score,post_iso_ortho_hz_response,post_iso_ortho_hz_score,post_iso_ortho_hz_front_response,post_iso_ortho_hz_front_score,post_iso_ortho_hz_top_response,post_iso_ortho_hz_top_score,post_ortho_iso_hz_response,post_ortho_iso_hz_score,post_total_score,post_total_split_score,pre_post_total_score_diff,pre_post_total_split_score_diff
253352,641357402,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,C,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
254694,880006831,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
239214,111592442,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,M",0,G,1,M,0,H,1,3,4,-1,-1
253994,221165062,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
262319,155646305,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
248559,222615104,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,-1,-1
250090,313593320,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,D,0,D,1,"G,N",1,G,1,N,1,H,1,3,4,-1,-1
249485,114329631,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
251156,596884987,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,M",0,E,0,M,0,H,1,3,3,-1,-2
246803,328557074,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,M",0,G,1,M,0,H,1,3,4,-1,-1
87657,820729376,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,I,0,3,4,-1,-1
241855,798907409,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
262418,859888980,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
215867,761426817,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
201982,641851077,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
203389,1601289,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
238277,904118927,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
294143,945208406,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
252374,429689551,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,O",0,I,0,O,0,H,1,3,3,-1,-2
273536,737717585,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
218608,363105428,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
248894,453995786,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
255868,735024267,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
262479,658581974,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
266077,214778979,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
252321,918011717,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
247726,103629858,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
250220,457782542,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
258450,101835914,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"B,N",0,B,0,N,1,H,1,3,4,-1,-1
242766,742914108,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,,0,3,4,-1,-1
256458,203434628,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
263966,447633666,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"E,N",0,E,0,N,1,H,1,3,4,-1,-1
179856,106390643,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"I,N",0,I,0,N,1,H,1,3,4,-1,-1
249664,683065517,B,0,C,0,"C,N",0,C,0,N,0,B,0,0,0,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,4,5
271235,785221912,A,0,A,0,"A,M",0,A,0,M,1,A,0,0,1,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,4,4
257927,620609500,A,0,A,0,"B,M",0,B,0,M,1,J,0,0,1,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,4,4
268041,419099478,C,0,A,0,"C,O",0,C,0,O,0,C,0,0,0,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,4,5
224345,898686927,C,0,C,0,"C,N",0,C,0,N,0,E,0,0,0,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,4,5
253090,120844031,B,0,C,0,"E,O",0,E,1,O,0,G,1,1,2,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,3,3
193996,310066760,B,0,B,1,"F,O",0,F,0,O,0,D,0,1,1,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,3,4
263934,508961752,B,0,D,0,"B,M",0,B,0,M,1,G,1,1,2,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,3,3
256441,959759115,C,0,B,1,"G,M",0,G,0,M,1,K,0,1,2,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,3,3
254202,539834780,A,0,B,1,"G,M",0,G,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
268552,444858819,D,1,C,0,"G,M",0,G,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
269784,797696763,D,1,B,1,"B,M",0,B,0,M,1,J,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
265850,535062568,C,0,C,0,"E,M",1,E,1,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
224993,723622382,C,0,B,1,"E,N",0,E,1,N,0,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
271439,657084183,D,1,D,0,"G,M",0,G,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
169962,261170747,B,0,B,1,"C,M",0,C,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
258302,383683794,C,0,B,1,"B,M",0,B,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
272627,451546258,C,0,B,1,"B,M",0,B,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
272420,840742914,C,0,B,1,"H,M",0,H,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
255468,856915197,D,1,B,1,"B,M",0,B,0,M,1,J,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
242887,246438848,D,1,A,0,"G,M",0,G,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
252759,638988662,B,0,C,0,"E,M",1,E,1,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
257755,392120104,D,1,D,0,"E,N",0,E,1,N,0,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
261121,631156441,C,0,B,1,"B,M",0,B,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
245854,361432353,C,0,D,0,"E,M",1,E,1,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
253013,537164680,D,1,B,1,"G,M",0,G,0,M,1,C,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
7460,769492712,A,0,B,1,"B,M",0,B,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
249028,706680353,D,1,B,1,"A,M",0,A,0,M,1,B,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
258348,563173118,A,0,B,1,"B,M",0,B,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
286676,404324257,A,0,A,0,"E,M",1,E,1,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
252122,349985043,C,0,B,1,"G,M",0,G,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
245308,328054549,D,1,B,1,"B,M",0,B,0,M,1,J,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
232981,436666227,C,0,B,1,"G,N",0,G,0,N,0,G,1,2,2,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,3
263923,383627995,A,0,B,1,"B,M",0,B,0,M,1,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
263322,712485402,D,1,B,1,"B,M",0,B,0,M,1,J,0,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
252590,577376653,A,0,B,1,"E,N",0,E,1,N,0,G,1,2,3,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,2,2
261471,247918894,D,1,B,1,"C,M",0,C,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
269129,572796819,D,1,B,1,"E,M",1,E,1,M,1,J,0,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
262809,726951392,D,1,B,1,"E,N",0,E,1,N,0,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
250647,721180197,D,1,B,1,"E,M",1,E,1,M,1,J,0,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
215069,346499592,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
257749,954733071,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
254550,867709049,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
246092,810091938,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
262529,336091155,D,1,C,0,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
268292,669607076,C,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
176102,346486898,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
193737,980682765,A,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
252210,541707756,D,1,A,0,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
255426,378684936,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
252850,786833945,C,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
258212,481517490,D,1,B,1,"K,M",0,K,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
257936,510674795,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
253823,461376061,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
252310,484286157,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
262171,962435074,C,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
232706,583753793,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
264096,266920316,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
195987,949250900,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
254635,543674679,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
245478,293245571,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
261656,110265597,A,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
269392,473859511,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
258191,498962224,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
248177,967708051,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
238371,885687301,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
234255,115415697,A,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
253067,469980212,D,1,D,0,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
247497,968686296,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
282181,225095890,D,1,B,1,"E,M",1,E,1,M,1,C,0,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
270617,623154198,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
263128,833015300,D,1,B,1,"E,N",0,E,1,N,0,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
291145,372023200,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
252070,422219231,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
249678,626330775,C,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
257435,534761295,C,0,B,1,"E,M",1,E,1,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
240507,923211385,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
197585,676346898,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
282234,924508180,D,1,B,1,"B,M",0,B,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
253799,344569630,D,1,B,1,"G,M",0,G,0,M,1,G,1,3,4,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,1,1
258451,890585072,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
215116,915937696,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
263561,735637311,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
257707,249783909,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
268332,609599430,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
218107,962480086,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
276630,430065930,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
271906,425944586,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
209117,358769887,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
35583,778875395,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
216964,262790112,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
262123,730364799,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
266100,754400731,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
261871,486977832,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
240667,536053081,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
255794,906240694,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
234832,273946928,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
272380,574750187,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
254707,323059711,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
265495,641748774,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
242831,859937316,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
251569,176642682,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
251929,309166967,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
213983,103402645,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
265921,744810761,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
203106,505321426,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
259676,899359514,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
258158,886466732,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
253031,844606637,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
272283,731612520,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
193692,679253697,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
265553,825448629,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
272288,240898101,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
173689,649574844,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
196922,285490171,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
246387,282802723,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
226241,365471806,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
254700,174933822,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
245954,191365388,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
211673,627598781,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
17705,6625028,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
268798,986818934,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
267370,715685957,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
244710,439766768,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
253294,896205691,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
251907,338397633,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
253929,587620760,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
267962,431000717,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
286039,802004523,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
279903,202235491,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
256975,162386753,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
263507,843151052,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
217082,546167955,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
222806,740943727,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
260692,246187946,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
258688,548612151,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
251417,564312298,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
252895,512563386,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
250039,868391538,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
256311,952359688,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
267144,757495668,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
244484,715068174,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
265119,248870159,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
233350,712157833,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
293151,560501710,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
208823,645810483,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
261683,984536298,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
260331,698195429,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
244061,178878707,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
261325,682154462,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
252578,573012131,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
265388,919691099,D,1,B,1,"E,M",1,E,1,M,1,G,1,4,5,B,1,D,1,"G,N",1,G,1,N,1,H,1,4,5,0,0
